Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
M5-IMU-Janice,83.62944173812866,8.95,13.21,-1.33,-1.57,0.02,-4.37,Annotated
M5-IMU-Janice,83.80924153327942,19.46,13.39,-7.69,0.01,1.4,-0.31,Annotated
M5-IMU-Janice,83.8117311000824,-0.94,11.82,2.64,0.19,0.89,1.08,Annotated
M5-IMU-Janice,83.92952585220337,6.37,11.61,-2.45,0.47,1.12,1.72,Annotated
M5-IMU-Janice,84.04930973052979,-3.65,11.35,0.58,0.08,0.98,1.5,Annotated
M5-IMU-Janice,84.10981106758118,-4.3,9.79,0.49,-0.21,0.87,0.97,Annotated
M5-IMU-Janice,84.22893738746643,5.09,10.61,-4.99,1.23,-4.37,0.06,Annotated
M5-IMU-Janice,84.3494701385498,4.44,9.06,-0.44,0.2,-0.38,0.48,Annotated
M5-IMU-Janice,84.4098482131958,2.15,10.3,0.76,0.44,-0.06,0.91,Annotated
M5-IMU-Janice,84.5295205116272,6.32,10.08,-1.46,0.43,-0.65,1.48,Annotated
M5-IMU-Janice,84.6492908000946,-4.51,5.94,0.41,1.09,0.7,-3.06,Annotated
M5-IMU-Janice,84.70982718467712,12.24,12.6,-13.77,1.32,4.33,-3.93,Unmarked
M5-IMU-Janice,84.83137035369873,-4.06,11.99,18.51,1.36,-3.21,0.26,Unmarked
M5-IMU-Janice,84.95006155967712,3.33,8.11,-3.81,1.72,4.33,-0.6,Unmarked
M5-IMU-Janice,85.01032829284668,-1.61,9.05,-2.19,-0.1,-0.17,-0.97,Unmarked
M5-IMU-Janice,85.12999677658081,-0.35,9.56,-2.18,-0.19,0.9,0.18,Unmarked
M5-IMU-Janice,85.25065898895264,-1.45,9.06,-3.08,-0.08,1.15,0.12,Unmarked
M5-IMU-Janice,85.37135648727417,0.11,9.12,-2.58,0.36,1.57,0.24,Unmarked
M5-IMU-Janice,85.42999815940857,-2.29,13.68,-2.61,1.08,4.33,0.09,Unmarked
M5-IMU-Janice,85.55045318603516,8.0,8.42,7.73,-0.38,4.33,-0.35,Unmarked
M5-IMU-Janice,85.6103298664093,0.77,7.88,2.38,-1.67,1.66,-1.55,Unmarked
M5-IMU-Janice,85.73117756843567,0.4,10.04,-6.9,-1.97,1.47,-1.84,Unmarked
M5-IMU-Janice,85.8501284122467,-4.58,19.46,2.36,1.52,4.33,-0.73,Unmarked
M5-IMU-Janice,85.9097671508789,0.18,11.32,-5.54,1.53,-1.62,-0.7,Unmarked
M5-IMU-Janice,86.03043007850647,1.81,9.96,-1.49,0.68,1.09,0.06,Unmarked
M5-IMU-Janice,86.15039563179016,-0.85,9.53,-1.64,0.3,0.16,0.2,Unmarked
M5-IMU-Janice,86.20926022529602,0.52,9.86,-1.7,0.2,-0.07,0.5,Unmarked
M5-IMU-Janice,86.33123755455017,0.8,10.59,-1.56,0.23,0.26,0.7,Unmarked
M5-IMU-Janice,86.50916385650635,0.01,13.05,-0.54,0.38,0.16,2.07,Unmarked
M5-IMU-Janice,86.5110650062561,-7.25,8.7,-4.8,-0.47,0.66,3.79,Unmarked
M5-IMU-Janice,86.63076829910278,-12.64,3.46,3.1,-2.55,-0.8,-0.68,Unmarked
M5-IMU-Janice,86.75138092041016,-3.88,11.15,-4.99,-2.34,-4.14,-4.37,Unmarked
M5-IMU-Janice,86.8105218410492,19.46,14.43,-19.61,-1.31,-4.37,-1.36,Unmarked
M5-IMU-Janice,86.92941975593567,5.53,18.1,-3.51,-0.31,1.15,1.46,Unmarked
M5-IMU-Janice,87.05077075958252,0.05,9.55,-0.28,-0.16,0.93,-0.21,Unmarked
M5-IMU-Janice,87.11004853248596,-1.18,10.94,-2.63,0.24,0.37,0.05,Unmarked
M5-IMU-Janice,87.23038172721863,-0.02,10.94,-1.33,0.6,-0.61,1.27,Unmarked
M5-IMU-Janice,87.3493173122406,4.24,8.95,-1.8,-1.41,1.31,-2.13,Annotated
M5-IMU-Janice,87.41092038154602,-3.74,4.46,1.36,0.49,-4.37,1.22,Annotated
M5-IMU-Janice,87.5308084487915,1.3,10.48,-2.04,0.08,0.8,0.17,Annotated
M5-IMU-Janice,87.65060806274414,-1.71,9.67,-2.34,0.28,-0.92,0.1,Annotated
M5-IMU-Janice,87.71046590805054,-0.04,10.12,-1.91,0.17,0.26,-0.0,Annotated
M5-IMU-Janice,87.82917428016663,-1.03,9.11,-1.55,0.21,0.22,-0.16,Annotated
M5-IMU-Janice,87.9492084980011,0.09,9.8,-2.57,-0.04,0.07,-0.07,Annotated
M5-IMU-Janice,88.06858921051025,-0.87,9.24,-1.91,-0.1,-0.01,-0.07,Annotated
M5-IMU-Janice,88.12948966026306,-1.01,9.27,-2.41,0.15,-0.52,0.13,Annotated
M5-IMU-Janice,88.24917101860046,0.46,9.97,-2.15,0.13,0.37,-0.01,Annotated
M5-IMU-Janice,88.30918478965759,-2.59,8.98,-2.42,0.05,-0.09,-0.02,Annotated
M5-IMU-Janice,88.42871284484863,-0.87,9.32,-2.46,-0.01,0.17,0.06,Annotated
M5-IMU-Janice,88.55026865005493,-1.3,9.14,-3.24,0.02,0.23,0.1,Annotated
M5-IMU-Janice,88.61086797714233,-0.43,9.56,-2.4,-0.07,-0.18,0.05,Annotated
M5-IMU-Janice,88.72889471054077,-0.31,9.36,-2.38,0.05,0.08,0.01,Annotated
M5-IMU-Janice,88.8497211933136,-0.58,9.49,-2.71,0.09,0.36,-0.06,Annotated
M5-IMU-Janice,88.90925002098083,-0.08,9.51,-2.88,-0.09,-0.04,0.17,Annotated
M5-IMU-Janice,89.09030628204346,-0.06,9.6,-1.85,-0.24,-0.18,-0.05,Annotated
M5-IMU-Janice,89.20943212509155,-0.5,9.37,-2.04,-0.07,-0.16,0.02,Annotated
M5-IMU-Janice,89.21137309074402,-0.24,9.7,-2.33,0.05,-0.02,0.12,Annotated
M5-IMU-Janice,89.33011436462402,-0.36,9.56,-2.32,-0.03,0.01,-0.02,Annotated
M5-IMU-Janice,89.44937300682068,-0.14,9.51,-2.4,-0.03,0.23,0.03,Annotated
M5-IMU-Janice,89.50932955741882,-0.21,9.44,-2.35,0.03,0.07,0.03,Annotated
M5-IMU-Janice,89.62973022460938,-0.12,9.4,-2.43,0.05,-0.02,0.01,Annotated
M5-IMU-Janice,89.74968814849854,-0.42,9.38,-2.4,0.04,-0.12,0.12,Annotated
M5-IMU-Janice,89.86922192573547,-0.22,9.41,-2.55,0.06,-0.26,0.1,Annotated
M5-IMU-Janice,89.92870807647705,-0.23,9.48,-2.53,0.05,0.04,-0.04,Annotated
M5-IMU-Janice,90.04875755310059,-0.17,9.25,-2.46,0.12,0.23,-0.13,Annotated
M5-IMU-Janice,90.16873931884766,-0.0,9.54,-2.49,-0.17,0.26,-0.26,Annotated
M5-IMU-Janice,90.2294819355011,-0.64,9.45,-2.13,-0.18,-0.14,0.01,Annotated
M5-IMU-Janice,90.34940600395203,-0.22,9.7,-2.7,-0.06,-0.24,-0.03,Annotated
M5-IMU-Janice,90.40937042236328,-0.43,9.77,-1.99,-0.15,0.19,-0.28,Annotated
M5-IMU-Janice,90.53000473976135,-1.47,9.17,-1.91,-0.17,-0.21,-0.1,Annotated
M5-IMU-Janice,90.64969611167908,-0.96,9.48,-2.08,-0.02,0.51,0.07,Annotated
M5-IMU-Janice,90.70901465415955,-0.29,9.63,-1.67,-0.04,0.31,-0.06,Annotated
M5-IMU-Janice,90.82900166511536,-0.93,9.4,-2.05,-0.01,0.09,0.04,Annotated
M5-IMU-Janice,90.94991898536682,-0.81,9.48,-2.07,0.01,0.14,0.04,Annotated
M5-IMU-Janice,91.00990104675293,-0.4,9.49,-1.94,0.06,0.2,-0.02,Annotated
M5-IMU-Janice,91.19011330604553,-0.58,9.57,-2.14,-0.01,0.06,-0.0,Unmarked
M5-IMU-Janice,91.24942374229431,-0.5,9.7,-1.96,-0.14,-0.08,-0.15,Unmarked
M5-IMU-Janice,91.30960321426392,-1.39,9.47,-1.78,-0.21,0.01,-0.29,Unmarked
M5-IMU-Janice,91.4303252696991,-0.18,9.92,-1.56,-0.22,-0.3,0.72,Unmarked
M5-IMU-Janice,91.5510790348053,-0.25,9.76,-1.44,-0.42,-0.07,0.72,Unmarked
M5-IMU-Janice,91.61037611961365,0.77,11.82,1.7,-0.71,-0.1,1.36,Unmarked
M5-IMU-Janice,91.72981643676758,-1.24,14.81,-1.09,-1.11,-1.19,2.51,Unmarked
M5-IMU-Janice,91.85033226013184,-5.26,8.58,-7.96,-0.75,-4.15,1.94,Unmarked
M5-IMU-Janice,91.91076231002808,-0.82,3.33,-9.78,0.79,-4.37,-0.72,Unmarked
M5-IMU-Janice,92.03119587898254,-1.38,11.75,-1.88,-2.22,-3.8,-4.32,Unmarked
M5-IMU-Janice,92.15111494064331,18.81,12.97,-19.61,-0.37,-4.37,-0.22,Unmarked
M5-IMU-Janice,92.21056795120239,2.53,7.81,-2.86,3.81,-2.93,1.16,Unmarked
M5-IMU-Janice,92.32912707328796,1.14,9.16,0.57,-0.03,-0.08,0.48,Unmarked
M5-IMU-Janice,92.4490430355072,1.74,9.71,-0.78,0.17,-0.8,0.87,Unmarked
M5-IMU-Janice,92.50934481620789,1.39,9.97,-0.82,-0.12,0.23,0.63,Unmarked
M5-IMU-Janice,92.63175678253174,1.32,10.98,-0.08,-0.36,-0.21,0.85,Unmarked
