Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Label
264.308702,1.45,9.55,0.27,0.04,0.04,0.06,Walk
264.4126031,2.01,9.47,0.54,0.02,0.02,0.08,Walk
264.517822,2.11,9.5,0.4,0.01,0,0.06,Walk
264.6220531,2.12,9.51,0.42,-0.02,-0.04,0.05,Walk
264.7283382,1.94,9.45,0.36,-0.03,-0.06,0.06,Walk
264.833807,2.2,9.38,0.35,-0.02,-0.03,0.15,Walk
264.9398341,3.2,9.69,-0.02,0.07,0.06,-0.05,Walk
265.0435929,14.88,12.48,2.54,0.14,0.6,-1.82,Walk
265.1487401,-19.61,0.11,-7.61,-0.33,-1.18,-1.37,Walk
265.2537169,-5.85,-0.15,-0.07,0.45,-1.19,-1.59,Walk
265.358438,-5.24,4.38,3.44,0.02,-0.22,-0.39,Walk
265.463779,-0.62,10.07,2.82,-0.1,0.86,0.87,Walk
265.5687952,19.46,12.63,2.84,-0.13,-0.19,1.28,Walk
265.6739872,-3,8.67,-1.2,0.03,0.35,0.21,Walk
265.7787781,-1.72,9.18,-2.27,-0.07,0.04,0.71,Walk
265.8837821,-2.45,8.65,-0.12,-0.2,0.17,1.48,Walk
265.988277,2.81,10.94,-1,-0.08,-0.01,-0.01,Walk
266.0933619,0.18,9.62,-1.42,-0.08,-0.03,-0.02,Walk
266.1979179,0.39,9.7,-1.19,-0.11,0,0.08,Stand
266.3039181,0.59,9.67,-0.92,-0.12,0.01,0.09,Stand
266.4084101,0.61,9.68,-0.87,-0.09,0.01,0.05,Stand
266.513483,0.51,9.54,-0.74,-0.09,-0.01,0.04,Stand
266.6183631,0.63,9.67,-0.76,-0.09,-0.01,0.05,Stand
266.7240179,0.69,9.6,-0.66,-0.07,0,0.05,Stand
266.82897,0.75,9.62,-0.63,-0.04,-0.01,0.04,Stand
266.9361169,0.58,9.57,-0.69,-0.06,0,0.05,Stand
267.0383348,0.79,9.67,-0.58,-0.06,0,0.06,Stand
267.142179,0.83,9.63,-0.57,-0.06,0.01,0.04,Stand
267.2473421,0.76,9.59,-0.52,-0.07,0.02,0.05,Stand
267.352962,0.96,9.67,-0.46,-0.07,0.01,0.04,Stand
267.457813,0.77,9.58,-0.35,-0.06,0,0.03,Stand
267.563447,0.79,9.52,-0.24,-0.06,-0.01,0.05,Stand
267.668071,1.23,9.75,-0.28,-0.04,-0.01,0.02,Stand
267.773042,1.04,9.61,-0.27,-0.01,-0.02,-0.02,Stand
267.8781922,0.74,9.54,-0.3,0.01,-0.04,-0.02,Stand
267.9839602,0.94,9.65,-0.43,0.02,-0.03,0,Stand
268.088809,1.04,9.72,-0.51,-0.01,-0.05,-0.05,Stand
268.1928172,0.67,9.58,-0.34,-0.01,-0.03,-0.05,Stand
268.2984738,0.7,9.55,-0.41,0,-0.04,0.01,Stand
268.403769,0.77,9.63,-0.45,0,-0.02,-0.01,Stand
268.5083771,0.73,9.59,-0.43,-0.02,-0.02,0,Stand
268.6142159,0.78,9.64,-0.48,-0.02,-0.02,0,Stand
268.7186871,0.64,9.59,-0.43,-0.02,-0.03,0,Stand
268.8236699,0.74,9.67,-0.49,-0.02,-0.03,0,Stand
268.9289331,0.72,9.63,-0.45,-0.03,-0.04,0.01,Stand
269.0342069,0.72,9.61,-0.5,-0.02,-0.03,-0.01,Stand
269.1541541,0.71,9.62,-0.43,-0.01,-0.02,0,Stand
269.24401,0.55,9.53,-0.44,-0.01,-0.01,0,Stand
269.348671,0.7,9.65,-0.46,-0.02,-0.03,0,Stand
269.4533131,0.62,9.6,-0.45,-0.02,-0.02,0.01,Stand
269.5580499,0.69,9.66,-0.46,-0.02,-0.02,0,Stand
269.6620531,0.62,9.61,-0.48,-0.02,-0.03,0,Stand
269.7686191,0.71,9.67,-0.42,-0.02,-0.01,0.01,Stand
269.873374,0.65,9.59,-0.36,-0.03,-0.03,0,Stand
269.9786611,0.66,9.62,-0.44,-0.02,-0.03,0.01,Stand
270.083426,0.66,9.67,-0.47,-0.02,-0.02,0,Stand
270.1887989,0.65,9.63,-0.45,-0.03,-0.02,0.01,Stand
270.293941,0.69,9.61,-0.4,-0.03,-0.02,0,Stand
270.3986952,0.67,9.67,-0.44,-0.03,-0.02,0.01,Stand
270.504935,0.64,9.58,-0.34,-0.03,-0.03,0.01,Stand
270.608865,0.56,9.58,-0.41,-0.03,-0.03,0.01,Stand
270.713788,0.81,9.7,-0.33,-0.03,-0.04,0.01,Stand
270.818774,0.7,9.6,-0.39,-0.03,-0.03,0.01,Stand
270.924798,0.89,9.68,-0.27,-0.01,-0.02,0,Stand
271.0284731,0.56,9.6,-0.36,-0.03,-0.01,-0.01,Stand
271.1331792,0.65,9.6,-0.37,-0.01,-0.02,-0.01,Stand
271.2378769,0.54,9.59,-0.42,-0.01,-0.01,0,Stand
271.344094,0.66,9.63,-0.39,-0.01,-0.03,0,Stand
271.448179,0.61,9.61,-0.4,-0.02,-0.01,0.01,Stand
271.5531461,0.65,9.62,-0.41,-0.02,-0.02,0.02,Stand
271.657829,0.57,9.62,-0.41,-0.01,-0.02,0.02,Stand
271.7633541,0.7,9.63,-0.43,-0.03,-0.02,0.02,Stand
271.8682969,0.59,9.57,-0.32,-0.03,-0.01,0.02,Stand
271.97474,0.61,9.57,-0.36,-0.04,-0.03,0.02,Stand
272.078671,0.68,9.63,-0.35,-0.03,-0.02,0.02,Stand
272.1835279,0.7,9.61,-0.42,-0.03,-0.01,0.01,Stand
272.288326,0.58,9.57,-0.37,-0.03,-0.01,0.01,Stand
272.3938301,0.64,9.6,-0.36,-0.03,-0.03,0.01,Stand
272.4999962,0.67,9.62,-0.29,-0.03,-0.02,0.01,Stand
272.6033568,0.6,9.57,-0.31,-0.03,-0.01,0.01,Stand
272.7090192,0.77,9.67,-0.26,-0.02,-0.02,0.01,Stand
272.8126709,0.68,9.61,-0.3,-0.02,-0.02,0,Stand
272.91835,0.7,9.66,-0.25,-0.02,-0.03,0,Stand
273.02367,0.68,9.67,-0.29,-0.02,-0.02,0.01,Stand
273.1289771,0.63,9.6,-0.27,-0.01,-0.03,0,Stand
273.2332079,0.74,9.68,-0.3,-0.02,-0.02,0.01,Stand
273.338814,0.69,9.66,-0.25,-0.02,-0.04,0,Stand
273.4439962,0.64,9.65,-0.31,-0.01,-0.03,0,Stand
273.548363,0.65,9.63,-0.29,-0.01,-0.03,0.01,Stand
273.6538539,0.64,9.63,-0.33,-0.02,-0.01,0.02,Stand
273.758738,0.64,9.63,-0.33,-0.02,-0.02,0.01,Stand
273.8632782,0.66,9.62,-0.27,-0.03,-0.02,0.01,Stand
273.968694,0.78,9.67,-0.25,-0.02,-0.01,0.01,Stand
274.0733621,0.71,9.61,-0.27,-0.03,-0.02,0.02,Stand
274.1786489,0.69,9.62,-0.26,-0.03,-0.02,0.02,Stand
274.283093,0.77,9.62,-0.24,-0.03,-0.03,0.01,Stand
274.3887711,0.69,9.61,-0.25,-0.03,-0.03,0,Stand
274.4941781,0.7,9.64,-0.23,-0.03,-0.03,0.01,Stand
274.5979419,0.74,9.67,-0.23,-0.03,-0.03,0.01,Stand
274.70205,0.63,9.58,-0.26,-0.03,-0.02,0.01,Stand
274.8086982,0.75,9.65,-0.16,-0.03,-0.03,0.01,Stand
274.9127421,0.73,9.64,-0.24,-0.03,-0.02,0.01,Stand
275.0177929,0.67,9.64,-0.32,-0.03,-0.02,0.01,Stand
275.123384,0.72,9.65,-0.22,-0.03,-0.03,0.01,Stand
275.2289579,0.72,9.63,-0.19,-0.02,-0.03,0,Stand
275.333298,0.7,9.64,-0.18,-0.03,-0.02,0,Stand
275.4390571,0.71,9.61,-0.15,-0.03,-0.03,0.01,Stand
275.5436809,0.72,9.62,-0.14,-0.03,-0.03,0.01,Stand
275.64819,0.69,9.63,-0.19,-0.01,-0.02,0.01,Stand
275.753547,0.76,9.67,-0.2,-0.01,-0.01,0.01,Stand
275.8582609,0.73,9.62,-0.16,-0.03,-0.01,0.01,Stand
275.9631522,0.72,9.63,-0.15,-0.03,-0.01,0.02,Stand
276.0687759,0.74,9.66,-0.16,-0.01,-0.02,0.02,Stand
276.1733098,0.8,9.69,-0.23,-0.01,-0.01,0.03,Stand
276.278163,0.64,9.59,-0.26,-0.01,-0.01,0.01,Stand
276.38287,0.81,9.65,-0.14,-0.02,-0.01,0,Stand
276.4885192,0.7,9.61,-0.19,-0.03,0.01,-0.01,Stand
276.592684,0.79,9.66,-0.14,-0.04,-0.02,-0.03,Stand
276.6985929,0.82,9.67,-0.04,-0.02,-0.01,-0.05,Stand
276.8336551,0.52,9.56,-0.11,-0.01,-0.03,-0.03,Stand
276.9085629,0.62,9.62,-0.12,0,-0.03,-0.04,Stand
277.012423,0.48,9.62,-0.13,0.01,-0.04,-0.05,Stand
277.1181681,0.49,9.64,-0.15,0.01,-0.04,-0.02,Stand
277.2235949,0.52,9.65,-0.17,0,-0.05,-0.02,Stand
277.328387,0.38,9.55,-0.25,0,-0.05,-0.03,Stand
277.4337521,0.41,9.63,-0.21,0.03,-0.06,0,Stand
277.5387802,0.35,9.61,-0.3,0.05,-0.03,-0.01,Stand
277.6440701,0.31,9.6,-0.42,0.02,-0.02,0.01,Stand
277.74891,0.41,9.66,-0.45,0.02,-0.03,0,Stand
277.853265,0.38,9.64,-0.42,-0.02,-0.03,0.01,Stand
277.9577241,0.43,9.65,-0.39,0,-0.03,0,Stand
278.0634151,0.39,9.65,-0.44,0,-0.01,0,Stand
278.168092,0.43,9.66,-0.48,-0.03,-0.02,-0.01,Stand
278.2736099,0.38,9.65,-0.41,-0.04,-0.04,-0.01,Stand
278.378299,0.31,9.65,-0.46,-0.03,-0.02,-0.01,Stand
278.4834239,0.24,9.6,-0.42,-0.04,-0.02,-0.01,Stand
278.5886891,0.38,9.65,-0.41,-0.04,-0.02,0,Stand
278.693352,0.32,9.64,-0.35,-0.04,-0.03,-0.02,Stand
278.7980349,0.21,9.6,-0.36,-0.04,-0.04,-0.02,Stand
278.9037759,0.25,9.65,-0.33,-0.03,-0.03,0.02,Stand
279.0078661,0.38,9.66,-0.17,0.01,-0.05,0,Stand
279.1127229,0.32,9.72,-0.42,0.06,-0.03,-0.02,Stand
279.219099,0.21,9.68,-0.47,0.02,-0.03,0,Stand
279.3233991,0.22,9.63,-0.48,-0.02,-0.04,0.01,Stand
279.4286389,0.25,9.68,-0.45,-0.01,-0.03,0,Stand
279.5337,0.2,9.64,-0.45,0,-0.06,-0.01,Stand
279.637289,0.19,9.64,-0.49,0.01,-0.03,0,Stand
279.7433829,0.16,9.64,-0.55,-0.01,-0.02,0.01,Stand
279.8484831,0.24,9.66,-0.5,-0.02,-0.03,0.01,Stand
279.9532411,0.21,9.67,-0.57,0,-0.03,0.01,Stand
280.0583329,0.33,9.75,-0.62,-0.02,-0.03,0,Stand
280.1636841,0.11,9.58,-0.58,-0.02,-0.04,0.01,Stand
280.268779,0.29,9.66,-0.46,-0.02,-0.03,0.02,Stand
280.3739052,0.08,9.59,-0.57,-0.02,-0.02,0,Stand
280.4785039,0.25,9.64,-0.51,-0.02,-0.03,0,Stand
280.5828819,0,9.56,-0.54,-0.02,-0.02,0,Stand
280.688355,0.24,9.66,-0.51,-0.01,-0.02,0.01,Stand
280.7933459,0.2,9.67,-0.57,-0.03,-0.02,0,Stand
280.8987849,0.15,9.61,-0.51,-0.02,-0.02,0,Stand
281.003792,0.25,9.71,-0.55,-0.02,-0.04,-0.01,Stand
281.1084161,0.13,9.6,-0.46,0.01,-0.05,-0.03,Stand
281.214325,0.14,9.66,-0.49,0,-0.04,0.01,Stand
281.318368,0.24,9.68,-0.56,0,-0.02,-0.01,Stand
281.4248078,0,9.6,-0.55,0,-0.03,0,Stand
281.5281751,0.11,9.62,-0.57,0,-0.01,0.01,Stand
281.633636,0.03,9.61,-0.66,0,-0.03,-0.01,Stand
281.7392418,0.1,9.62,-0.62,0,-0.02,0.01,Stand
281.844193,0.15,9.68,-0.62,-0.01,-0.03,0,Stand
281.9648299,-0.04,9.62,-0.67,-0.02,-0.02,0.01,Stand
282.0533831,0.05,9.66,-0.68,-0.02,-0.02,0,Stand
282.1599522,0.05,9.67,-0.67,-0.04,-0.02,0.01,Stand
282.263191,0.15,9.63,-0.62,-0.02,-0.02,0.01,Stand
282.3687439,0.05,9.65,-0.66,-0.02,-0.02,0.01,Stand
282.4738638,0.09,9.64,-0.66,-0.03,-0.02,0.01,Stand
282.5788469,0.05,9.63,-0.65,-0.03,-0.02,0.01,Stand
282.683248,0.06,9.66,-0.58,-0.04,-0.02,0.01,Stand
282.7888031,0.07,9.65,-0.63,-0.03,-0.02,0,Stand
282.8936701,0.16,9.7,-0.63,-0.02,-0.03,0.01,Stand
282.998122,0.02,9.66,-0.69,-0.01,-0.01,0.01,Stand
283.103878,0.03,9.6,-0.61,-0.03,-0.02,0.01,Stand
283.223408,0.1,9.65,-0.57,-0.02,-0.02,0,Stand
283.3140149,0.04,9.64,-0.63,-0.02,-0.02,0,Stand
283.4188111,0.09,9.65,-0.55,-0.03,-0.03,0.01,Stand
283.523376,0.05,9.62,-0.58,-0.01,-0.03,0,Stand
283.6287239,0.07,9.65,-0.64,-0.01,-0.03,0.01,Stand
283.7332339,-0.02,9.63,-0.65,-0.01,-0.03,0.01,Stand
283.838392,0.01,9.63,-0.57,-0.02,-0.03,0.01,Stand
283.944788,0.09,9.62,-0.6,0,-0.02,0.01,Stand
284.0488188,0.07,9.62,-0.64,0,-0.02,0.02,Stand
284.1691,0.09,9.65,-0.67,-0.01,-0.02,0.02,Stand
284.258394,0.11,9.63,-0.62,-0.02,-0.03,0.01,Stand
284.3638151,0.14,9.69,-0.62,-0.02,-0.02,0,Stand
284.4679251,0.04,9.63,-0.68,-0.02,-0.03,0.01,Stand
284.5725861,0.06,9.62,-0.66,-0.03,-0.02,0.01,Stand
284.678107,0.08,9.68,-0.65,-0.01,-0.01,0.02,Stand
284.7837281,0.04,9.62,-0.64,-0.02,-0.03,0.01,Stand
284.8884389,0.09,9.64,-0.64,-0.02,-0.02,0,Stand
284.993767,0.07,9.62,-0.67,-0.01,-0.02,0.01,Stand
285.09867,0.14,9.66,-0.64,-0.01,-0.02,0.01,Stand
285.203352,0.1,9.66,-0.67,-0.02,-0.02,0.01,Stand
285.309325,0.08,9.67,-0.68,-0.02,-0.03,0.01,Stand
285.4128339,0.09,9.6,-0.63,-0.01,-0.02,0.01,Stand
285.5188129,0.13,9.64,-0.65,-0.01,-0.04,0.01,Stand
285.6237209,0.07,9.62,-0.67,-0.02,-0.02,0.01,Stand
285.7291782,0.08,9.64,-0.69,-0.02,-0.03,0.01,Stand
285.833437,0.05,9.6,-0.6,-0.02,-0.02,0.01,Stand
285.9389291,0.11,9.65,-0.65,-0.01,-0.02,0.01,Stand
286.0439842,0.06,9.62,-0.67,-0.01,-0.02,0.01,Stand
286.1484122,0.08,9.65,-0.66,-0.03,-0.02,0.01,Stand
286.253818,0.11,9.63,-0.63,-0.02,-0.03,0,Stand
286.3588989,0.05,9.64,-0.66,-0.03,-0.02,0,Stand
286.4633331,0.08,9.62,-0.65,-0.02,-0.02,0,Stand
286.5689352,0.02,9.64,-0.66,-0.04,-0.02,0.01,Stand
286.6738691,0.06,9.63,-0.63,-0.03,-0.02,0.01,Stand
286.7785971,0.12,9.66,-0.6,-0.03,-0.02,0,Stand
286.8838992,0.06,9.62,-0.6,-0.03,-0.02,0.01,Stand
286.9900999,0.08,9.7,-0.65,-0.03,-0.02,0,Stand
287.093477,0.09,9.6,-0.47,-0.01,-0.03,0,Stand
287.198801,0.05,9.62,-0.58,0,-0.02,0.02,Stand
287.3038471,0.09,9.63,-0.64,-0.03,-0.01,0.01,Stand
287.409204,0.05,9.62,-0.57,-0.03,-0.03,0,Stand
287.5143211,0.04,9.62,-0.57,-0.01,-0.04,0,Stand
287.6190059,0.01,9.62,-0.58,0,-0.03,0.01,Stand
287.724067,0.07,9.64,-0.65,0,-0.02,0.01,Stand
287.8282292,0.01,9.64,-0.66,-0.01,-0.02,0.01,Stand
287.9334581,0.11,9.66,-0.62,-0.01,-0.02,0.01,Stand
288.0384712,0.06,9.66,-0.63,-0.02,-0.03,0.01,Stand
288.1436789,0.03,9.64,-0.64,0,-0.03,0.02,Stand
288.2481191,0.08,9.64,-0.71,-0.01,-0.02,0.01,Stand
288.3537269,0.08,9.57,-0.66,-0.02,-0.02,0.01,Stand
288.4582751,0.05,9.66,-0.74,-0.01,-0.01,0.01,Stand
288.5649562,0.04,9.64,-0.72,-0.03,-0.02,0,Stand
288.6684179,0.03,9.65,-0.66,-0.01,-0.03,0,Stand
288.7738161,0.1,9.68,-0.68,-0.01,-0.03,0.01,Stand
288.8789911,0.09,9.7,-0.71,-0.03,-0.01,0.01,Stand
288.983443,0.07,9.63,-0.67,-0.02,-0.02,0.01,Stand
289.088834,0.05,9.62,-0.73,-0.02,-0.02,0.01,Stand
289.1938901,0.09,9.61,-0.59,-0.01,-0.03,0,Stand
289.2981791,0.06,9.61,-0.69,-0.02,-0.02,0.01,Stand
289.404794,0.12,9.66,-0.67,-0.02,-0.01,0.01,Stand
289.5091131,0.06,9.61,-0.66,-0.02,-0.02,0,Stand
289.643348,0.08,9.6,-0.66,-0.01,-0.02,0.01,Stand
289.718102,0.06,9.65,-0.68,-0.01,-0.02,0.02,Stand
289.823895,0.04,9.63,-0.68,-0.02,-0.01,0.01,Stand
289.928606,0.14,9.66,-0.65,-0.03,-0.03,0.01,Stand
290.033823,0.06,9.62,-0.69,-0.02,-0.02,0.01,Stand
290.1389549,0.14,9.67,-0.66,-0.02,-0.03,0.02,Stand
290.2441232,0.05,9.61,-0.66,-0.02,-0.01,0.01,Stand
290.3478861,0.18,9.64,-0.6,-0.03,-0.01,0,Stand
290.4533739,0.11,9.62,-0.62,-0.02,-0.02,0.01,Stand
290.5587981,0.08,9.65,-0.67,-0.01,-0.02,0.01,Stand
290.6634791,0.11,9.63,-0.69,-0.01,-0.02,0.02,Stand
290.7683189,0.09,9.65,-0.65,-0.03,-0.02,0.01,Stand
290.874295,0.1,9.63,-0.63,-0.03,-0.02,0.01,Stand
290.97826,0.11,9.62,-0.6,-0.02,-0.02,0.01,Stand
291.0834451,0.08,9.64,-0.61,-0.02,-0.02,0.01,Stand
291.1886861,0.11,9.66,-0.63,-0.03,-0.02,0.01,Stand
291.2932448,0.13,9.64,-0.63,-0.03,-0.02,0.01,Stand
291.398396,0.11,9.64,-0.61,-0.03,-0.02,0.01,Stand
291.5038462,0.12,9.64,-0.59,-0.03,-0.02,0.01,Stand
291.6084359,0.1,9.62,-0.63,-0.02,-0.02,0.01,Stand
291.7128062,0.17,9.67,-0.63,-0.03,-0.03,0.01,Stand
291.821012,0.17,9.63,-0.58,-0.02,-0.02,0.01,Stand
291.9228559,0.17,9.63,-0.51,-0.01,-0.03,0.01,Stand
292.028595,0.13,9.63,-0.61,-0.02,-0.02,0.02,Stand
292.1335139,0.15,9.65,-0.6,-0.03,-0.02,0.01,Stand
292.23839,0.17,9.69,-0.56,-0.03,-0.02,0.01,Stand
292.3431301,0.13,9.67,-0.57,-0.02,-0.03,0.01,Stand
292.4477198,0.17,9.64,-0.57,-0.02,-0.02,0.01,Stand
292.5539031,0.15,9.65,-0.57,-0.02,-0.02,0.01,Stand
292.6588762,0.16,9.6,-0.56,-0.02,-0.02,0.01,Stand
292.7635729,0.17,9.64,-0.57,-0.02,-0.03,0.01,Stand
292.868757,0.14,9.66,-0.58,-0.01,-0.02,0.01,Stand
292.9732809,0.19,9.66,-0.6,-0.02,-0.02,0.02,Stand
293.0783141,0.18,9.6,-0.61,-0.02,-0.02,0.01,Stand
293.1836851,0.22,9.65,-0.58,-0.02,-0.03,0.01,Stand
293.288316,0.19,9.63,-0.59,-0.01,-0.02,0.01,Stand
293.3937862,0.18,9.63,-0.57,-0.02,-0.02,0.01,Stand
293.4988532,0.2,9.64,-0.5,-0.02,-0.02,0.01,Stand
293.6038909,0.3,9.72,-0.56,-0.03,-0.02,0.02,Stand
293.7085052,0.22,9.59,-0.54,-0.02,-0.01,0.01,Stand
293.8142741,0.21,9.63,-0.55,-0.02,-0.02,0.01,Stand
293.9187939,0.19,9.61,-0.51,-0.02,-0.02,0.01,Stand
294.0233281,0.23,9.62,-0.57,-0.02,-0.02,0.01,Stand
294.129035,0.18,9.63,-0.57,-0.02,-0.01,0.01,Stand
294.2351589,0.23,9.64,-0.52,-0.02,-0.03,0,Stand
294.3384771,0.17,9.61,-0.55,-0.02,-0.03,0.01,Stand
294.4437659,0.23,9.62,-0.54,-0.02,-0.02,0.01,Stand
294.548357,0.21,9.64,-0.54,-0.02,-0.02,0.01,Stand
294.6534619,0.21,9.65,-0.56,-0.02,-0.02,0.01,Stand
294.7589839,0.25,9.65,-0.5,-0.03,-0.02,0,Stand
294.86393,0.21,9.64,-0.55,-0.02,-0.03,0.01,Stand
294.9682579,0.16,9.61,-0.56,-0.02,-0.02,0.01,Stand
295.073458,0.25,9.64,-0.54,-0.02,-0.02,0,Stand
295.1791339,0.23,9.63,-0.52,-0.02,-0.03,0.01,Stand
295.2834301,0.22,9.63,-0.54,-0.01,-0.02,0,Stand
295.388468,0.22,9.66,-0.57,-0.01,-0.03,0.01,Stand
295.4934111,0.17,9.65,-0.56,-0.01,-0.03,0,Stand
295.598783,0.21,9.64,-0.63,-0.02,-0.02,0,Stand
295.703567,0.19,9.64,-0.57,-0.03,-0.03,0.01,Stand
295.8089862,0.18,9.63,-0.55,-0.02,-0.02,0.01,Stand
295.916003,0.19,9.63,-0.56,-0.01,-0.02,0.01,Stand
296.0331709,0.19,9.63,-0.58,-0.02,-0.02,0.01,Stand
296.1235051,0.21,9.63,-0.58,-0.02,-0.02,0.01,Stand
296.22893,0.2,9.64,-0.55,-0.03,-0.02,0.01,Stand
296.3332751,0.24,9.63,-0.54,-0.01,-0.02,0.01,Stand
296.4382951,0.21,9.64,-0.57,-0.02,-0.02,0.01,Stand
296.543247,0.15,9.62,-0.53,-0.02,-0.02,0.01,Stand
296.6480901,0.19,9.66,-0.57,-0.01,-0.03,0.01,Stand
296.753304,0.21,9.64,-0.63,0,-0.02,0,Stand
296.8585789,0.22,9.66,-0.62,-0.02,-0.02,0.01,Stand
296.963125,0.15,9.63,-0.57,-0.02,-0.03,0,Stand
297.0676811,0.38,9.68,-0.52,0.01,-0.04,0.01,Stand
297.1721861,0.16,9.68,-0.72,-0.01,-0.01,0,Stand
297.3228343,0.11,9.59,-0.61,-0.03,-0.03,0.01,Stand
297.382761,0.2,9.63,-0.62,-0.01,-0.03,0.01,Stand
297.4886332,0.24,9.68,-0.68,-0.02,-0.02,0.02,Stand
297.5939591,0.11,9.62,-0.66,-0.03,-0.02,0,Stand
297.6983569,0.12,9.62,-0.62,-0.04,-0.02,0.01,Stand
297.8036191,0.11,9.6,-0.61,-0.02,-0.01,0.02,Stand
297.9084232,0.24,9.64,-0.62,-0.03,-0.01,0.01,Stand
298.0136549,0.18,9.66,-0.61,-0.03,-0.02,0,Stand
298.1181901,0.18,9.62,-0.54,-0.03,-0.03,0.01,Stand
298.223604,0.19,9.61,-0.6,-0.02,-0.03,0.01,Stand
298.3285832,0.2,9.63,-0.52,-0.02,-0.02,0.01,Stand
298.4336822,0.21,9.65,-0.61,-0.02,-0.02,0.01,Stand
298.539098,0.24,9.65,-0.53,0,-0.04,0,Stand
298.6441782,0.09,9.61,-0.65,0,-0.03,-0.01,Stand
298.748313,0.12,9.67,-0.66,0,-0.02,-0.01,Stand
298.854229,0.19,9.69,-0.59,0,-0.03,0,Stand
298.9589171,0.11,9.62,-0.63,-0.01,-0.02,0,Stand
299.06339,0.1,9.67,-0.72,-0.02,-0.02,0,Stand
299.1689451,0.12,9.61,-0.67,-0.03,-0.02,0.01,Stand
299.2739162,0.16,9.61,-0.66,-0.03,-0.02,0.02,Stand
299.378412,0.2,9.66,-0.62,-0.03,-0.02,0.01,Stand
299.4840131,0.24,9.69,-0.61,-0.03,-0.02,0.01,Stand
299.588238,0.16,9.61,-0.6,-0.03,-0.01,0.01,Stand
299.69274,0.18,9.63,-0.58,-0.03,-0.02,0.02,Stand
299.798465,0.21,9.6,-0.52,-0.02,-0.02,0.01,Stand
299.905174,0.21,9.66,-0.62,-0.03,-0.02,0.01,Stand
300.008431,0.23,9.65,-0.56,-0.02,-0.03,0.01,Stand
300.1138449,0.19,9.63,-0.54,0,-0.02,0,Stand
300.218019,0.17,9.63,-0.61,-0.01,-0.02,0.01,Stand
300.323874,0.26,9.66,-0.61,-0.01,-0.04,0.01,Stand
300.4288361,0.24,9.69,-0.65,-0.01,-0.02,0.01,Stand
300.533397,0.11,9.59,-0.67,-0.01,-0.03,0.02,Stand
300.6385851,0.25,9.64,-0.62,-0.01,-0.02,0.01,Stand
300.7443068,0.1,9.61,-0.74,-0.02,0,0.02,Stand
300.8492432,0.25,9.63,-0.66,-0.03,-0.01,0.02,Stand
300.9535112,0.21,9.64,-0.67,-0.03,-0.02,0.01,Stand
301.0582619,0.28,9.65,-0.62,-0.03,-0.03,0.01,Stand
301.1634481,0.25,9.63,-0.6,-0.03,-0.02,0,Stand
301.268693,0.22,9.65,-0.68,-0.03,-0.01,0.02,Stand
301.3740232,0.21,9.6,-0.61,-0.03,-0.01,0.02,Stand
301.478934,0.27,9.63,-0.6,-0.03,-0.02,0.01,Stand
301.58354,0.16,9.56,-0.5,-0.03,-0.01,0.02,Stand
301.6890559,0.3,9.64,-0.59,-0.02,-0.02,0.02,Stand
301.79301,0.28,9.62,-0.53,-0.02,-0.02,0.03,Stand
301.89871,0.36,9.63,-0.56,-0.02,-0.02,0.02,Stand
302.0039711,0.34,9.64,-0.59,-0.01,-0.01,0.02,Stand
302.1090631,0.31,9.56,-0.61,-0.01,-0.02,0.02,Stand
302.2128901,0.37,9.62,-0.6,-0.01,-0.02,0.02,Stand
302.3179371,0.35,9.61,-0.64,-0.01,-0.02,0.01,Stand
302.4242659,0.39,9.64,-0.59,-0.01,-0.04,0.01,Stand
302.529192,0.36,9.63,-0.67,-0.02,-0.02,0.01,Stand
302.6332321,0.27,9.55,-0.61,-0.03,-0.03,0.02,Stand
302.738476,0.38,9.61,-0.63,-0.02,-0.02,0.01,Stand
302.8437712,0.37,9.62,-0.66,-0.03,-0.03,0.02,Stand
302.9490521,0.53,9.68,-0.6,-0.01,-0.02,0,Stand
303.0539482,0.3,9.57,-0.65,-0.02,-0.02,0.01,Stand
303.1584921,0.42,9.64,-0.62,-0.01,-0.02,0,Stand
303.2638929,0.44,9.62,-0.62,-0.02,-0.02,0,Stand
303.3684731,0.39,9.67,-0.61,-0.02,-0.01,-0.01,Stand
303.473758,0.37,9.64,-0.66,-0.02,-0.01,0,Stand
303.578985,0.41,9.64,-0.59,-0.02,-0.02,0,Stand
303.714582,0.4,9.7,-0.61,-0.04,-0.01,0.01,Stand
303.7884121,0.5,9.71,-0.58,-0.04,-0.01,0.01,Stand
303.894038,0.33,9.66,-0.57,-0.03,-0.02,-0.01,Stand
303.998698,0.36,9.67,-0.53,-0.03,-0.02,0,Stand
304.1037471,0.31,9.59,-0.56,-0.03,-0.02,0,Stand
304.2083859,0.41,9.63,-0.47,-0.02,-0.02,0,Stand
304.3139009,0.31,9.69,-0.63,-0.02,-0.02,0,Stand
304.418869,0.31,9.63,-0.61,-0.03,-0.02,0.01,Stand
304.5235231,0.28,9.64,-0.52,-0.02,-0.02,0.02,Stand
304.6278031,0.29,9.65,-0.55,-0.03,-0.01,0.01,Stand
304.733057,0.28,9.64,-0.52,-0.03,-0.02,0.02,Stand
304.8383999,0.34,9.7,-0.54,-0.03,-0.01,0.02,Stand
304.943804,0.35,9.64,-0.53,-0.03,-0.01,0.01,Stand
