Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
MPY ESP32,104.70847678184509,1.72,9.53,0.19,-0.03,-0.02,0.01,Unmarked
MPY ESP32,104.81326699256897,1.66,9.5,0.16,-0.03,-0.02,0.01,Unmarked
MPY ESP32,104.91771411895752,1.8,9.56,0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,105.02345705032349,1.64,9.53,0.19,-0.02,-0.02,0.0,Unmarked
MPY ESP32,105.1280529499054,1.64,9.48,0.22,-0.03,-0.03,0.01,Unmarked
MPY ESP32,105.23350405693054,1.77,9.52,0.23,-0.03,-0.02,0.01,Unmarked
MPY ESP32,105.33726787567139,1.65,9.5,0.22,-0.03,-0.02,0.0,Unmarked
MPY ESP32,105.44237208366394,1.68,9.52,0.24,-0.02,-0.02,0.01,Unmarked
MPY ESP32,105.54736399650574,1.64,9.51,0.25,-0.02,-0.01,0.01,Unmarked
MPY ESP32,105.65241384506226,1.66,9.51,0.23,-0.03,-0.02,0.01,Unmarked
MPY ESP32,105.75721597671509,1.69,9.52,0.25,-0.03,-0.02,0.0,Unmarked
MPY ESP32,105.86229610443115,1.64,9.52,0.22,-0.02,-0.02,0.01,Unmarked
MPY ESP32,105.96730589866638,1.68,9.52,0.27,-0.02,-0.01,0.01,Unmarked
MPY ESP32,106.07380509376526,1.65,9.48,0.27,-0.02,-0.02,0.02,Unmarked
MPY ESP32,106.17847800254822,1.64,9.48,0.21,-0.02,-0.03,0.01,Unmarked
MPY ESP32,106.28339982032776,1.68,9.51,0.27,-0.02,-0.02,0.02,Unmarked
MPY ESP32,106.38845992088318,1.58,9.46,0.22,-0.02,-0.02,0.03,Unmarked
MPY ESP32,106.49352383613586,1.8,9.54,0.23,-0.03,-0.03,0.03,Unmarked
MPY ESP32,106.59759998321533,1.72,9.42,0.28,-0.01,-0.03,0.04,Unmarked
MPY ESP32,106.70325016975403,1.75,9.4,0.23,0.01,-0.04,0.05,Unmarked
MPY ESP32,106.80933713912964,1.94,9.5,0.18,0.02,-0.04,0.05,Unmarked
MPY ESP32,106.91315698623657,1.71,9.4,0.11,0.0,-0.03,0.06,Unmarked
MPY ESP32,107.0185170173645,1.98,9.45,0.15,-0.0,-0.0,0.11,Unmarked
MPY ESP32,107.12329912185669,2.02,9.48,0.05,-0.03,0.02,0.11,Unmarked
MPY ESP32,107.2282030582428,2.55,9.46,0.41,-0.06,0.04,0.11,Unmarked
MPY ESP32,107.33355593681335,6.21,10.23,0.19,-0.02,0.15,-0.56,Unmarked
MPY ESP32,107.43827295303345,14.95,14.28,-3.96,-0.12,2.79,-2.89,Unmarked
MPY ESP32,107.54285788536072,-12.71,0.49,-9.66,1.0,-1.37,0.63,Unmarked
MPY ESP32,107.64828491210938,-12.78,6.2,-4.5,1.44,1.2,0.17,Unmarked
MPY ESP32,107.75307321548462,-8.8,6.89,2.17,1.08,0.07,0.44,Unmarked
MPY ESP32,107.87287592887878,-18.09,19.46,2.99,0.47,2.02,1.56,Unmarked
MPY ESP32,107.96257710456848,-1.3,6.94,12.06,0.89,0.13,-0.55,Unmarked
MPY ESP32,108.06814002990723,2.52,9.62,-1.0,-0.48,0.26,-0.39,Unmarked
MPY ESP32,108.1728630065918,2.35,9.36,-1.51,-0.67,0.16,-0.11,Unmarked
MPY ESP32,108.27814078330994,2.5,9.66,-0.81,-0.62,0.23,-0.21,Unmarked
MPY ESP32,108.3835461139679,1.55,9.33,-0.47,-0.53,0.21,-0.14,Unmarked
MPY ESP32,108.48902916908264,1.89,9.54,0.37,-0.47,0.18,-0.1,Unmarked
MPY ESP32,108.59328293800354,1.8,9.61,0.47,-0.32,0.21,-0.15,Unmarked
MPY ESP32,108.69834494590759,1.25,9.45,0.78,-0.28,0.18,-0.2,Unmarked
MPY ESP32,108.80217385292053,1.01,8.78,1.2,-0.26,0.18,-0.17,Unmarked
MPY ESP32,108.90832614898682,1.54,9.73,1.46,-0.26,0.17,-0.23,Unmarked
MPY ESP32,109.01348495483398,0.34,9.38,1.45,-0.2,0.17,-0.31,Unmarked
MPY ESP32,109.11845183372498,0.54,9.49,1.78,-0.08,0.22,-0.33,Unmarked
MPY ESP32,109.22316479682922,-0.16,9.57,1.65,-0.19,0.16,-0.35,Unmarked
MPY ESP32,109.32805490493774,-0.39,9.27,2.26,-0.17,0.18,-0.36,Unmarked
MPY ESP32,109.4328088760376,-0.79,9.27,2.29,-0.13,0.29,-0.37,Unmarked
MPY ESP32,109.55244207382202,-1.51,9.13,1.73,-0.16,0.18,-0.47,Unmarked
MPY ESP32,109.64307904243469,-1.45,9.23,2.38,-0.17,0.11,-0.57,Unmarked
MPY ESP32,109.74772000312805,1.6,10.5,2.38,-0.14,0.21,-1.23,Unmarked
MPY ESP32,109.85312724113464,9.4,7.56,0.06,-0.96,-0.64,-4.13,Unmarked
MPY ESP32,109.95776724815369,-10.35,8.24,-3.71,1.19,1.24,0.9,Unmarked
MPY ESP32,110.06316423416138,-6.82,5.96,-0.54,1.18,1.93,2.26,Unmarked
MPY ESP32,110.16744208335876,-1.36,0.85,3.43,0.55,0.85,4.33,Unmarked
MPY ESP32,110.2727038860321,-19.61,7.43,3.92,0.4,0.55,-0.94,Unmarked
MPY ESP32,110.37800121307373,2.1,9.7,-1.85,-0.04,1.71,-0.04,Unmarked
MPY ESP32,110.48367094993591,0.47,9.72,-0.77,-0.3,0.18,0.47,Unmarked
MPY ESP32,110.5873031616211,1.68,9.42,-1.13,-0.24,0.21,0.8,Unmarked
MPY ESP32,110.69232511520386,2.95,7.32,-0.14,-0.35,0.34,0.6,Unmarked
MPY ESP32,110.79765009880066,5.03,11.2,-1.52,-0.3,0.12,-0.12,Unmarked
MPY ESP32,110.90277194976807,2.32,9.46,-0.61,-0.24,0.2,-0.07,Unmarked
MPY ESP32,111.00819802284241,2.3,9.41,-0.21,-0.28,0.12,-0.05,Unmarked
MPY ESP32,111.11235809326172,2.43,9.52,0.07,-0.26,0.08,-0.07,Unmarked
MPY ESP32,111.21744704246521,2.29,9.44,0.6,-0.22,0.05,-0.15,Unmarked
MPY ESP32,111.32273292541504,1.86,9.39,0.57,-0.18,0.06,-0.1,Unmarked
MPY ESP32,111.42732000350952,1.65,9.45,0.67,-0.16,0.04,-0.03,Unmarked
MPY ESP32,111.53234100341797,1.83,9.44,0.78,-0.15,0.02,-0.04,Unmarked
MPY ESP32,111.63779306411743,1.67,9.36,1.02,-0.14,0.02,-0.09,Unmarked
MPY ESP32,111.74269104003906,1.56,9.34,1.14,-0.12,-0.01,-0.04,Unmarked
MPY ESP32,111.84813523292542,1.77,9.5,1.19,-0.11,-0.02,-0.04,Unmarked
MPY ESP32,111.95299410820007,1.5,9.36,1.31,-0.09,-0.02,-0.05,Unmarked
MPY ESP32,112.05788898468018,1.54,9.44,1.31,-0.11,-0.04,-0.03,Unmarked
MPY ESP32,112.16234993934631,1.73,8.79,1.33,-0.07,0.0,-0.04,Unmarked
MPY ESP32,112.26782011985779,1.44,9.41,1.49,-0.1,-0.03,-0.04,Unmarked
MPY ESP32,112.3732578754425,1.43,9.42,1.65,-0.02,-0.03,-0.05,Unmarked
MPY ESP32,112.47825407981873,1.44,9.39,1.67,-0.01,0.0,-0.13,Unmarked
MPY ESP32,112.5835440158844,0.72,9.13,1.57,0.05,-0.05,-0.02,Unmarked
MPY ESP32,112.70322823524475,1.42,9.52,1.46,0.04,-0.05,0.03,Unmarked
MPY ESP32,112.79320287704468,1.47,9.62,1.35,0.09,-0.02,-0.05,Unmarked
MPY ESP32,112.89788794517517,0.81,9.31,1.12,0.05,-0.01,-0.09,Unmarked
MPY ESP32,113.00169205665588,0.74,9.33,1.19,-0.03,-0.04,0.0,Unmarked
MPY ESP32,113.10730695724487,1.32,9.61,1.31,0.03,-0.04,0.03,Unmarked
MPY ESP32,113.21238303184509,1.16,9.53,1.15,0.06,-0.04,-0.04,Unmarked
MPY ESP32,113.31749296188354,1.27,9.6,1.06,0.1,-0.06,-0.07,Unmarked
MPY ESP32,113.42261600494385,0.51,9.28,0.99,0.1,-0.1,-0.07,Unmarked
MPY ESP32,113.52742505073547,1.22,9.71,0.84,0.11,-0.11,-0.06,Unmarked
MPY ESP32,113.63234806060791,1.01,9.67,0.72,0.14,-0.07,-0.12,Unmarked
MPY ESP32,113.73751401901245,0.48,9.53,0.47,0.13,-0.06,-0.08,Unmarked
MPY ESP32,113.84210085868835,0.44,9.5,0.35,0.11,-0.05,-0.04,Unmarked
MPY ESP32,113.94729709625244,0.73,9.73,0.14,0.09,-0.05,-0.04,Unmarked
MPY ESP32,114.05243992805481,0.48,9.65,0.12,0.05,-0.07,-0.06,Unmarked
MPY ESP32,114.15739583969116,0.4,9.59,0.08,0.06,-0.07,-0.03,Unmarked
MPY ESP32,114.26267600059509,0.51,9.67,-0.03,0.05,-0.03,-0.01,Unmarked
MPY ESP32,114.36774182319641,0.49,9.71,-0.17,-0.01,-0.01,-0.04,Unmarked
MPY ESP32,114.47214317321777,0.27,9.56,-0.05,-0.01,-0.01,-0.01,Unmarked
MPY ESP32,114.57757902145386,0.22,9.57,-0.21,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,114.68285417556763,0.45,9.68,-0.06,-0.0,-0.07,-0.03,Unmarked
MPY ESP32,114.7880220413208,0.29,9.59,-0.09,0.02,-0.08,-0.04,Unmarked
MPY ESP32,114.89261889457703,0.22,9.63,-0.16,0.03,-0.06,-0.01,Unmarked
MPY ESP32,114.99828600883484,0.42,9.74,-0.28,0.01,-0.03,0.01,Unmarked
MPY ESP32,115.10337805747986,0.06,9.6,-0.48,0.02,0.01,0.02,Unmarked
MPY ESP32,115.20883393287659,0.42,9.75,-0.3,-0.04,-0.03,-0.0,Unmarked
MPY ESP32,115.31322312355042,0.47,9.76,-0.24,-0.04,-0.05,-0.03,Unmarked
MPY ESP32,115.41741681098938,-0.14,9.42,-0.24,-0.02,-0.02,0.01,Unmarked
MPY ESP32,115.55353283882141,0.24,9.64,-0.2,-0.0,0.01,0.05,Unmarked
MPY ESP32,115.62727904319763,0.26,9.69,-0.39,-0.02,0.03,0.03,Unmarked
MPY ESP32,115.73319602012634,0.34,9.65,-0.23,-0.03,-0.01,0.01,Unmarked
MPY ESP32,115.838711977005,0.3,9.76,-0.5,-0.04,-0.05,-0.03,Unmarked
MPY ESP32,115.9445629119873,0.09,9.58,-0.18,-0.02,-0.06,-0.04,Unmarked
MPY ESP32,116.04793000221252,0.07,9.6,-0.24,-0.0,-0.04,-0.03,Unmarked
MPY ESP32,116.15325999259949,0.11,9.66,-0.26,-0.02,-0.01,0.01,Unmarked
MPY ESP32,116.25827097892761,0.2,9.62,-0.18,-0.01,0.0,0.02,Unmarked
MPY ESP32,116.36282896995544,0.32,9.74,-0.29,-0.02,-0.01,0.0,Unmarked
MPY ESP32,116.4682080745697,0.3,9.69,-0.22,-0.01,-0.0,-0.02,Unmarked
MPY ESP32,116.57329106330872,-0.16,9.5,-0.37,-0.04,-0.02,-0.01,Unmarked
MPY ESP32,116.67791700363159,0.26,9.6,0.04,-0.06,-0.04,-0.01,Unmarked
MPY ESP32,116.78350400924683,0.19,9.67,-0.09,0.02,-0.02,-0.06,Unmarked
MPY ESP32,116.88819599151611,-0.11,9.58,-0.3,0.0,-0.01,0.01,Unmarked
MPY ESP32,116.99293899536133,0.14,9.74,-0.4,-0.02,-0.01,0.02,Unmarked
MPY ESP32,117.0981969833374,0.13,9.78,-0.42,-0.05,-0.05,-0.06,Unmarked
MPY ESP32,117.20225191116333,-0.17,9.66,-0.23,-0.02,-0.11,-0.09,Unmarked
MPY ESP32,117.3084762096405,-0.28,9.48,-0.13,0.05,-0.1,-0.06,Unmarked
MPY ESP32,117.41243004798889,-0.07,9.7,-0.31,0.04,-0.08,-0.03,Unmarked
MPY ESP32,117.51827096939087,-0.27,9.61,-0.44,0.03,-0.02,-0.04,Unmarked
MPY ESP32,117.62228202819824,-0.29,9.69,-0.63,-0.01,0.0,0.0,Unmarked
MPY ESP32,117.72764110565186,0.0,9.74,-0.32,-0.06,0.02,-0.01,Unmarked
MPY ESP32,117.8331389427185,-0.51,9.5,-0.38,-0.02,0.01,-0.02,Unmarked
MPY ESP32,117.93807196617126,-0.35,9.64,-0.44,-0.01,-0.04,-0.01,Unmarked
MPY ESP32,118.04255604743958,-0.14,9.7,-0.4,0.02,-0.06,-0.06,Unmarked
MPY ESP32,118.14731001853943,-0.49,9.57,-0.33,0.07,-0.09,-0.09,Unmarked
MPY ESP32,118.25223708152771,-0.66,9.56,-0.62,0.09,-0.05,-0.05,Unmarked
MPY ESP32,118.35739207267761,-0.56,9.67,-0.7,0.04,-0.03,-0.03,Unmarked
MPY ESP32,118.46303415298462,-0.59,9.66,-0.73,0.03,-0.04,-0.04,Unmarked
MPY ESP32,118.5672960281372,-0.73,9.67,-0.83,0.05,-0.08,-0.05,Unmarked
MPY ESP32,118.67330718040466,-0.98,9.38,-0.73,0.08,-0.07,-0.03,Unmarked
MPY ESP32,118.77868318557739,-0.82,9.56,-1.03,0.07,-0.02,0.01,Unmarked
MPY ESP32,118.88267588615417,-0.76,9.63,-1.17,0.02,0.0,0.04,Unmarked
MPY ESP32,118.98827695846558,-0.85,9.59,-1.16,-0.01,0.01,0.02,Unmarked
MPY ESP32,119.09305691719055,-0.81,9.55,-1.13,-0.03,-0.01,0.02,Unmarked
MPY ESP32,119.19874310493469,-0.64,9.6,-1.01,-0.02,-0.02,0.03,Unmarked
MPY ESP32,119.30326390266418,-0.73,9.58,-1.08,-0.01,-0.01,-0.0,Unmarked
MPY ESP32,119.40853905677795,-0.7,9.56,-1.09,-0.03,-0.01,0.03,Unmarked
MPY ESP32,119.51190710067749,-0.58,9.6,-1.04,-0.05,-0.01,0.02,Unmarked
MPY ESP32,119.61768794059753,-0.69,9.55,-1.01,-0.05,-0.01,0.02,Unmarked
MPY ESP32,119.72353887557983,-0.66,9.61,-1.01,-0.05,-0.02,0.02,Unmarked
MPY ESP32,119.82767295837402,-0.56,9.6,-0.92,-0.05,-0.03,-0.0,Unmarked
MPY ESP32,119.93335914611816,-0.61,9.59,-0.86,-0.03,-0.04,-0.01,Unmarked
MPY ESP32,120.0383620262146,-0.63,9.59,-0.87,-0.01,-0.04,0.0,Unmarked
MPY ESP32,120.15793800354004,-0.68,9.56,-1.02,-0.0,-0.03,0.01,Unmarked
MPY ESP32,120.2483057975769,-0.79,9.55,-1.01,0.0,-0.03,0.01,Unmarked
MPY ESP32,120.3533308506012,-0.68,9.6,-1.03,-0.01,-0.04,0.01,Unmarked
MPY ESP32,120.4582450389862,-0.71,9.58,-1.01,-0.0,-0.03,0.02,Unmarked
MPY ESP32,120.5627670288086,-0.61,9.6,-1.04,-0.01,-0.03,0.01,Unmarked
MPY ESP32,120.71239590644836,-0.69,9.54,-1.01,-0.01,-0.02,0.0,Unmarked
MPY ESP32,120.77264499664307,-0.66,9.63,-1.07,-0.03,-0.01,0.02,Unmarked
MPY ESP32,120.87944793701172,-0.62,9.62,-1.0,-0.02,-0.03,0.0,Unmarked
MPY ESP32,120.98290205001831,-0.74,9.55,-1.01,-0.01,-0.03,0.02,Unmarked
MPY ESP32,121.08817291259766,-0.59,9.61,-1.01,-0.02,-0.03,0.02,Unmarked
MPY ESP32,121.19334006309509,-0.61,9.6,-1.02,-0.03,-0.02,0.01,Unmarked
MPY ESP32,121.29809784889221,-0.43,9.61,-1.0,-0.04,-0.02,0.01,Unmarked
MPY ESP32,121.40297794342041,-0.55,9.63,-0.93,-0.04,-0.02,0.01,Unmarked
MPY ESP32,121.50883603096008,-0.69,9.56,-0.92,-0.04,-0.03,-0.0,Unmarked
MPY ESP32,121.61332392692566,-0.57,9.59,-0.84,-0.03,-0.02,0.03,Unmarked
MPY ESP32,121.71794199943542,-0.59,9.59,-0.89,-0.03,-0.01,0.01,Unmarked
MPY ESP32,121.82333993911743,-0.67,9.59,-0.88,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,121.9428870677948,-0.57,9.63,-0.95,-0.05,-0.01,0.01,Unmarked
MPY ESP32,122.03302097320557,-0.63,9.56,-0.84,-0.08,-0.02,0.01,Unmarked
MPY ESP32,122.13765501976013,-0.64,9.57,-0.82,-0.04,-0.02,-0.02,Unmarked
MPY ESP32,122.2423448562622,-0.68,9.57,-0.77,-0.04,-0.02,-0.01,Unmarked
MPY ESP32,122.34822487831116,-0.75,9.57,-0.75,-0.06,-0.03,0.03,Unmarked
MPY ESP32,122.45231008529663,-0.53,9.64,-0.68,-0.05,-0.03,0.03,Unmarked
MPY ESP32,122.55745100975037,-0.65,9.56,-0.57,-0.05,-0.06,-0.0,Unmarked
MPY ESP32,122.66234803199768,-0.6,9.66,-0.7,-0.03,-0.06,0.0,Unmarked
MPY ESP32,122.76821804046631,-0.79,9.58,-0.74,-0.05,-0.11,-0.02,Unmarked
MPY ESP32,122.87209224700928,-0.83,9.49,-0.49,-0.05,-0.12,0.0,Unmarked
MPY ESP32,122.97789001464844,-0.6,9.6,-0.48,-0.02,-0.06,0.02,Unmarked
MPY ESP32,123.08332705497742,-0.49,9.6,-0.48,-0.02,-0.05,-0.0,Unmarked
MPY ESP32,123.18834805488586,-0.68,9.66,-0.62,-0.01,-0.05,0.01,Unmarked
MPY ESP32,123.29287815093994,-0.72,9.59,-0.6,-0.01,-0.07,-0.0,Unmarked
MPY ESP32,123.3982949256897,-0.75,9.55,-0.51,-0.0,-0.1,-0.01,Unmarked
MPY ESP32,123.50322818756104,-0.81,9.59,-0.62,-0.0,-0.07,0.0,Unmarked
MPY ESP32,123.60801196098328,-0.8,9.64,-0.57,-0.01,-0.06,0.02,Unmarked
MPY ESP32,123.7137839794159,-0.74,9.62,-0.59,-0.0,-0.03,0.02,Unmarked
MPY ESP32,123.81830191612244,-0.77,9.61,-0.64,0.0,-0.03,0.02,Unmarked
MPY ESP32,123.92279601097107,-0.68,9.65,-0.64,0.01,-0.02,0.02,Unmarked
MPY ESP32,124.02773809432983,-0.62,9.66,-0.66,-0.01,-0.02,0.02,Unmarked
MPY ESP32,124.13318610191345,-0.72,9.63,-0.68,-0.01,-0.01,0.03,Unmarked
MPY ESP32,124.23784494400024,-0.63,9.62,-0.68,-0.01,-0.01,0.02,Unmarked
MPY ESP32,124.34352993965149,-0.64,9.62,-0.73,-0.02,-0.01,0.02,Unmarked
MPY ESP32,124.44825291633606,-0.67,9.61,-0.73,-0.02,-0.02,0.02,Unmarked
MPY ESP32,124.55217599868774,-0.57,9.58,-0.67,-0.01,-0.02,0.0,Unmarked
MPY ESP32,124.6580159664154,-0.62,9.66,-0.71,-0.02,-0.02,0.01,Unmarked
MPY ESP32,124.76318407058716,-0.62,9.61,-0.72,-0.01,-0.02,0.01,Unmarked
MPY ESP32,124.8677921295166,-0.65,9.63,-0.75,-0.02,-0.01,0.01,Unmarked
MPY ESP32,124.97332906723022,-0.59,9.67,-0.71,-0.03,-0.0,0.01,Unmarked
MPY ESP32,125.07822680473328,-0.6,9.6,-0.68,-0.04,-0.02,0.01,Unmarked
MPY ESP32,125.1824049949646,-0.64,9.58,-0.7,-0.03,-0.01,0.0,Unmarked
MPY ESP32,125.28767800331116,-0.58,9.63,-0.69,-0.03,-0.02,0.01,Unmarked
MPY ESP32,125.39280724525452,-0.59,9.65,-0.65,-0.02,-0.03,0.0,Unmarked
MPY ESP32,125.49730396270752,-0.73,9.59,-0.69,-0.02,-0.02,-0.01,Unmarked
MPY ESP32,125.6027991771698,-0.64,9.6,-0.67,-0.02,-0.01,0.01,Unmarked
MPY ESP32,125.70788288116455,-0.67,9.59,-0.64,-0.03,-0.03,0.0,Unmarked
MPY ESP32,125.81328892707825,-0.6,9.63,-0.6,-0.01,-0.03,-0.01,Unmarked
MPY ESP32,125.91787910461426,-0.68,9.61,-0.68,0.0,-0.03,-0.02,Unmarked
MPY ESP32,126.0222589969635,-0.71,9.64,-0.75,-0.01,-0.03,-0.01,Unmarked
MPY ESP32,126.12843704223633,-0.91,9.54,-0.68,0.0,-0.03,-0.01,Unmarked
MPY ESP32,126.23281002044678,-0.64,9.61,-0.72,0.01,-0.03,0.02,Unmarked
MPY ESP32,126.33775997161865,-0.78,9.58,-0.76,0.0,-0.01,0.01,Unmarked
MPY ESP32,126.44357085227966,-0.68,9.62,-0.75,-0.01,-0.02,0.01,Unmarked
MPY ESP32,126.54727292060852,-0.38,9.67,-0.75,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,126.65286183357239,-0.87,9.58,-0.82,-0.01,-0.03,0.01,Unmarked
MPY ESP32,126.77298402786255,-0.66,9.64,-0.78,-0.01,-0.03,0.03,Unmarked
MPY ESP32,126.86221408843994,-0.67,9.6,-0.83,0.01,-0.02,0.02,Unmarked
MPY ESP32,126.96829891204834,-0.71,9.56,-0.86,-0.0,-0.02,0.04,Unmarked
MPY ESP32,127.07380104064941,-0.61,9.67,-0.89,-0.01,-0.02,0.04,Unmarked
MPY ESP32,127.17786312103271,-0.64,9.57,-0.87,0.01,-0.01,0.04,Unmarked
MPY ESP32,127.28278017044067,-0.66,9.58,-0.93,-0.01,-0.01,0.05,Unmarked
MPY ESP32,127.38797998428345,-0.43,9.64,-0.92,-0.01,-0.02,0.04,Unmarked
MPY ESP32,127.493332862854,-0.72,9.51,-1.02,-0.01,-0.0,0.05,Unmarked
MPY ESP32,127.59961223602295,-0.27,9.62,-0.95,-0.01,-0.0,0.03,Unmarked
MPY ESP32,127.70278596878052,-0.56,9.6,-0.96,-0.03,0.01,0.03,Unmarked
MPY ESP32,127.80826497077942,-0.57,9.54,-0.9,-0.06,0.02,0.09,Unmarked
MPY ESP32,127.9122428894043,-0.41,9.55,-0.86,-0.05,0.0,0.02,Unmarked
MPY ESP32,128.0181691646576,-0.32,9.68,-0.9,-0.04,0.0,0.01,Unmarked
MPY ESP32,128.12352800369263,-0.38,9.66,-0.8,-0.06,-0.01,0.03,Unmarked
MPY ESP32,128.22855496406555,-0.25,9.66,-0.83,-0.05,-0.01,0.01,Unmarked
MPY ESP32,128.36281895637512,-0.3,9.67,-0.81,-0.05,-0.0,0.02,Unmarked
MPY ESP32,128.43832182884216,0.09,9.75,-0.69,-0.05,-0.0,-0.0,Unmarked
MPY ESP32,128.54358196258545,-0.26,9.61,-0.69,-0.04,0.01,-0.01,Unmarked
MPY ESP32,128.6478419303894,-0.26,9.7,-0.72,-0.07,-0.0,0.02,Unmarked
MPY ESP32,128.75351119041443,-0.44,9.54,-0.61,-0.05,-0.01,0.01,Unmarked
MPY ESP32,128.858225107193,-0.29,9.61,-0.55,-0.04,-0.0,0.03,Unmarked
MPY ESP32,128.96280002593994,-0.21,9.61,-0.55,-0.05,-0.0,0.04,Unmarked
MPY ESP32,129.06835985183716,-0.28,9.61,-0.53,-0.06,-0.01,0.02,Unmarked
MPY ESP32,129.17340993881226,-0.27,9.63,-0.51,-0.04,-0.02,0.01,Unmarked
MPY ESP32,129.27784895896912,-0.19,9.65,-0.5,-0.04,-0.02,0.01,Unmarked
MPY ESP32,129.38330912590027,-0.15,9.7,-0.45,-0.03,-0.03,0.01,Unmarked
MPY ESP32,129.48706817626953,-0.24,9.63,-0.47,-0.03,-0.02,0.01,Unmarked
MPY ESP32,129.59257221221924,-0.26,9.61,-0.46,-0.05,-0.02,0.01,Unmarked
MPY ESP32,129.69795203208923,-0.18,9.62,-0.41,-0.03,-0.01,0.01,Unmarked
MPY ESP32,129.80323195457458,-0.17,9.65,-0.42,-0.02,-0.02,0.01,Unmarked
MPY ESP32,129.9078619480133,-0.17,9.64,-0.4,-0.03,-0.02,0.01,Unmarked
MPY ESP32,130.01376605033875,-0.36,9.63,-0.42,-0.02,-0.03,0.01,Unmarked
MPY ESP32,130.11812710762024,-0.16,9.69,-0.42,-0.02,-0.03,0.01,Unmarked
MPY ESP32,130.2224040031433,-0.17,9.66,-0.42,-0.02,-0.03,0.01,Unmarked
MPY ESP32,130.3281421661377,-0.23,9.62,-0.36,-0.03,-0.03,0.01,Unmarked
MPY ESP32,130.4323661327362,-0.17,9.64,-0.35,-0.02,-0.03,0.01,Unmarked
MPY ESP32,130.5382730960846,-0.21,9.62,-0.36,-0.01,-0.02,0.02,Unmarked
MPY ESP32,130.6432659626007,-0.14,9.7,-0.44,-0.04,-0.03,0.01,Unmarked
MPY ESP32,130.74791502952576,-0.16,9.63,-0.39,-0.02,-0.02,0.0,Unmarked
MPY ESP32,130.85222506523132,-0.15,9.62,-0.4,-0.02,-0.03,0.01,Unmarked
MPY ESP32,130.95841193199158,-0.11,9.65,-0.33,-0.02,-0.03,0.01,Unmarked
MPY ESP32,131.06336307525635,-0.11,9.68,-0.37,-0.03,-0.01,0.02,Unmarked
MPY ESP32,131.1679711341858,-0.11,9.66,-0.35,-0.02,-0.02,0.01,Unmarked
MPY ESP32,131.27329206466675,-0.19,9.62,-0.37,-0.02,-0.03,0.01,Unmarked
MPY ESP32,131.37834811210632,-0.14,9.61,-0.33,-0.02,-0.02,0.01,Unmarked
MPY ESP32,131.48287892341614,-0.14,9.57,-0.28,-0.02,-0.02,0.01,Unmarked
MPY ESP32,131.5884017944336,-0.14,9.63,-0.32,-0.02,-0.03,0.01,Unmarked
MPY ESP32,131.69333815574646,-0.08,9.61,-0.25,-0.02,-0.02,0.01,Unmarked
MPY ESP32,131.79775619506836,-0.16,9.66,-0.37,-0.03,-0.03,0.01,Unmarked
MPY ESP32,131.9033260345459,-0.12,9.58,-0.25,-0.01,-0.02,0.01,Unmarked
MPY ESP32,132.0084409713745,-0.11,9.67,-0.33,-0.02,-0.02,0.02,Unmarked
MPY ESP32,132.11336493492126,-0.11,9.65,-0.33,-0.02,-0.02,0.01,Unmarked
MPY ESP32,132.21837997436523,-0.11,9.66,-0.34,-0.02,-0.02,0.01,Unmarked
MPY ESP32,132.3233242034912,-0.14,9.67,-0.37,-0.02,-0.03,0.01,Unmarked
MPY ESP32,132.4281930923462,-0.15,9.64,-0.36,-0.03,-0.02,0.01,Unmarked
MPY ESP32,132.5334188938141,-0.08,9.63,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,132.6383969783783,-0.1,9.65,-0.29,-0.03,-0.03,0.01,Unmarked
MPY ESP32,132.74282908439636,-0.05,9.67,-0.36,-0.04,-0.02,0.02,Unmarked
MPY ESP32,132.847097158432,-0.11,9.62,-0.28,-0.03,-0.03,0.02,Unmarked
MPY ESP32,132.95335292816162,-0.05,9.65,-0.28,-0.03,-0.01,0.03,Unmarked
MPY ESP32,133.05794310569763,-0.04,9.63,-0.2,-0.03,-0.02,0.02,Unmarked
MPY ESP32,133.16364216804504,-0.02,9.64,-0.24,-0.02,-0.02,0.02,Unmarked
MPY ESP32,133.26935195922852,-0.05,9.63,-0.24,-0.02,-0.03,0.03,Unmarked
MPY ESP32,133.37307500839233,0.05,9.69,-0.23,-0.02,-0.04,0.03,Unmarked
MPY ESP32,133.47822904586792,0.14,9.65,-0.19,0.0,-0.05,0.04,Unmarked
MPY ESP32,133.5833249092102,0.2,9.74,-0.3,0.01,-0.03,0.05,Unmarked
MPY ESP32,133.6885371208191,0.04,9.67,-0.35,0.02,-0.02,0.05,Unmarked
MPY ESP32,133.79339790344238,0.16,9.54,-0.22,0.03,-0.02,0.05,Unmarked
MPY ESP32,133.8982880115509,0.13,9.59,-0.41,0.02,-0.02,0.07,Unmarked
MPY ESP32,134.00353002548218,0.27,9.65,-0.52,0.02,-0.02,0.07,Unmarked
MPY ESP32,134.10842323303223,0.33,9.72,-0.58,-0.02,-0.01,0.07,Unmarked
MPY ESP32,134.2138500213623,0.36,9.63,-0.48,-0.02,0.01,0.08,Unmarked
MPY ESP32,134.31838202476501,0.48,9.62,-0.55,-0.05,0.03,0.08,Unmarked
